TYPE,DATE,START TIME,END TIME,USAGE (kWh),COST,NOTES
Electric usage,11/28/2024,9:15,9:29,0.04,$0.02,
Electric usage,11/28/2024,9:30,9:44,0.11,$0.02,
Electric usage,11/28/2024,9:45,9:59,0.03,$0.02,
Electric usage,11/28/2024,10:00,10:14,0.04,$0.02,
Electric usage,11/28/2024,10:15,10:29,0.08,$0.02,
Electric usage,11/28/2024,10:30,10:44,0.05,$0.02,
Electric usage,11/28/2024,10:45,10:59,0.05,$0.02,
Electric usage,11/28/2024,11:00,11:14,0.05,$0.02,
Electric usage,11/28/2024,11:15,11:29,0.04,$0.02,
Electric usage,11/28/2024,11:30,11:44,0.05,$0.02,
Electric usage,11/28/2024,11:45,11:59,0.05,$0.02,
Electric usage,11/28/2024,12:00,12:14,0.04,$0.02,
Electric usage,11/28/2024,12:15,12:29,0.12,$0.02,
Electric usage,11/28/2024,12:30,12:44,0.04,$0.02,
Electric usage,11/28/2024,12:45,12:59,0.06,$0.02,
Electric usage,11/28/2024,13:00,13:14,0.07,$0.04,
Electric usage,11/28/2024,13:15,13:29,0.11,$0.04,
Electric usage,11/28/2024,13:30,13:44,0.09,$0.04,
Electric usage,11/28/2024,13:45,13:59,0.11,$0.04,
Electric usage,11/28/2024,14:00,14:14,0.04,$0.19,
Electric usage,11/28/2024,14:15,14:29,0.42,$0.19,
Electric usage,11/28/2024,14:30,14:44,1.04,$0.19,
Electric usage,11/28/2024,14:45,14:59,0.62,$0.19,
Electric usage,11/28/2024,15:00,15:14,0.51,$0.23,
Electric usage,11/28/2024,15:15,15:29,0.62,$0.23,
Electric usage,11/28/2024,15:30,15:44,0.68,$0.23,
Electric usage,11/28/2024,15:45,15:59,0.73,$0.23,
Electric usage,11/28/2024,16:00,16:14,0.74,$0.22,
Electric usage,11/28/2024,16:15,16:29,0.6,$0.22,
Electric usage,11/28/2024,16:30,16:44,0.45,$0.22,
Electric usage,11/28/2024,16:45,16:59,0.46,$0.22,
Electric usage,11/28/2024,17:00,17:14,0.42,$0.07,
Electric usage,11/28/2024,17:15,17:29,0.19,$0.07,
Electric usage,11/28/2024,17:30,17:44,0.04,$0.07,
Electric usage,11/28/2024,17:45,17:59,0.06,$0.07,
Electric usage,11/28/2024,18:00,18:14,0.04,$0.02,
Electric usage,11/28/2024,18:15,18:29,0.05,$0.02,
Electric usage,11/28/2024,18:30,18:44,0.05,$0.02,
Electric usage,11/28/2024,18:45,18:59,0.04,$0.02,
Electric usage,11/28/2024,19:00,19:14,0.05,$0.03,
Electric usage,11/28/2024,19:15,19:29,0.06,$0.03,
Electric usage,11/28/2024,19:30,19:44,0.12,$0.03,
Electric usage,11/28/2024,19:45,19:59,0.05,$0.03,
Electric usage,11/28/2024,20:00,20:14,0.06,$0.02,
Electric usage,11/28/2024,20:15,20:29,0.05,$0.02,
Electric usage,11/28/2024,20:30,20:44,0.04,$0.02,
Electric usage,11/28/2024,20:45,20:59,0.05,$0.02,
Electric usage,11/28/2024,21:00,21:14,0.06,$0.02,
Electric usage,11/28/2024,21:15,21:29,0.05,$0.02,
Electric usage,11/28/2024,21:30,21:44,0.06,$0.02,
Electric usage,11/28/2024,21:45,21:59,0.07,$0.02,
Electric usage,11/28/2024,22:00,22:14,0.09,$0.03,
Electric usage,11/28/2024,22:15,22:29,0.11,$0.03,
Electric usage,11/28/2024,22:30,22:44,0.05,$0.03,
Electric usage,11/28/2024,22:45,22:59,0.04,$0.03,
Electric usage,11/28/2024,23:00,23:14,0.02,$0.01,
Electric usage,11/28/2024,23:15,23:29,0.03,$0.01,
Electric usage,11/28/2024,23:30,23:44,0.03,$0.01,
Electric usage,11/28/2024,23:45,23:59,0.05,$0.01,
Electric usage,11/29/2024,0:00,0:14,0.03,$0.01,
Electric usage,11/29/2024,0:15,0:29,0.04,$0.01,
Electric usage,11/29/2024,0:30,0:44,0.05,$0.01,
Electric usage,11/29/2024,0:45,0:59,0.03,$0.01,
Electric usage,11/29/2024,1:00,1:14,0.05,$0.02,
Electric usage,11/29/2024,1:15,1:29,0.05,$0.02,
Electric usage,11/29/2024,1:30,1:44,0.04,$0.02,
Electric usage,11/29/2024,1:45,1:59,0.13,$0.02,
Electric usage,11/29/2024,2:00,2:14,0.05,$0.02,
Electric usage,11/29/2024,2:15,2:29,0.07,$0.02,
Electric usage,11/29/2024,2:30,2:44,0.05,$0.02,
Electric usage,11/29/2024,2:45,2:59,0.04,$0.02,
Electric usage,11/29/2024,3:00,3:14,0.05,$0.02,
Electric usage,11/29/2024,3:15,3:29,0.05,$0.02,
Electric usage,11/29/2024,3:30,3:44,0.04,$0.02,
Electric usage,11/29/2024,3:45,3:59,0.03,$0.02,
Electric usage,11/29/2024,4:00,4:14,0.05,$0.02,
Electric usage,11/29/2024,4:15,4:29,0.06,$0.02,
Electric usage,11/29/2024,4:30,4:44,0.04,$0.02,
Electric usage,11/29/2024,4:45,4:59,0.09,$0.02,
Electric usage,11/29/2024,5:00,5:14,0.05,$0.02,
Electric usage,11/29/2024,5:15,5:29,0.05,$0.02,
Electric usage,11/29/2024,5:30,5:44,0.05,$0.02,
Electric usage,11/29/2024,5:45,5:59,0.04,$0.02,
Electric usage,11/29/2024,6:00,6:14,0.04,$0.02,
Electric usage,11/29/2024,6:15,6:29,0.06,$0.02,
Electric usage,11/29/2024,6:30,6:44,0.05,$0.02,
Electric usage,11/29/2024,6:45,6:59,0.03,$0.02,
Electric usage,11/29/2024,7:00,7:14,0.04,$0.02,
Electric usage,11/29/2024,7:15,7:29,0.05,$0.02,
Electric usage,11/29/2024,7:30,7:44,0.05,$0.02,
Electric usage,11/29/2024,7:45,7:59,0.04,$0.02,
Electric usage,11/29/2024,8:00,8:14,0.04,$0.02,
Electric usage,11/29/2024,8:15,8:29,0.12,$0.02,
Electric usage,11/29/2024,8:30,8:44,0.04,$0.02,
Electric usage,11/29/2024,8:45,8:59,0.02,$0.02,
Electric usage,11/29/2024,9:00,9:14,0.23,$0.07,
Electric usage,11/29/2024,9:15,9:29,0.07,$0.07,
Electric usage,11/29/2024,9:30,9:44,0.28,$0.07,
Electric usage,11/29/2024,9:45,9:59,0.16,$0.07,
Electric usage,11/29/2024,10:00,10:14,0.12,$0.06,
Electric usage,11/29/2024,10:15,10:29,0.09,$0.06,
Electric usage,11/29/2024,10:30,10:44,0.1,$0.06,
Electric usage,11/29/2024,10:45,10:59,0.37,$0.06,
Electric usage,11/29/2024,11:00,11:14,0.21,$0.04,
Electric usage,11/29/2024,11:15,11:29,0.05,$0.04,
Electric usage,11/29/2024,11:30,11:44,0.07,$0.04,
Electric usage,11/29/2024,11:45,11:59,0.08,$0.04,
Electric usage,11/29/2024,12:00,12:14,0.07,$0.03,
Electric usage,11/29/2024,12:15,12:29,0.09,$0.03,
Electric usage,11/29/2024,12:30,12:44,0.07,$0.03,
Electric usage,11/29/2024,12:45,12:59,0.04,$0.03,
Electric usage,11/29/2024,13:00,13:14,0.14,$0.04,
Electric usage,11/29/2024,13:15,13:29,0.08,$0.04,
Electric usage,11/29/2024,13:30,13:44,0.09,$0.04,
Electric usage,11/29/2024,13:45,13:59,0.17,$0.04,
Electric usage,11/29/2024,14:00,14:14,0.08,$0.05,
Electric usage,11/29/2024,14:15,14:29,0.08,$0.05,
Electric usage,11/29/2024,14:30,14:44,0.2,$0.05,
Electric usage,11/29/2024,14:45,14:59,0.2,$0.05,
Electric usage,11/29/2024,15:00,15:14,0.11,$0.04,
Electric usage,11/29/2024,15:15,15:29,0.08,$0.04,
Electric usage,11/29/2024,15:30,15:44,0.14,$0.04,
Electric usage,11/29/2024,15:45,15:59,0.16,$0.04,
Electric usage,11/29/2024,16:00,16:14,0.16,$0.04,
Electric usage,11/29/2024,16:15,16:29,0.05,$0.04,
Electric usage,11/29/2024,16:30,16:44,0.13,$0.04,
Electric usage,11/29/2024,16:45,16:59,0.08,$0.04,
Electric usage,11/29/2024,17:00,17:14,0.05,$0.02,
Electric usage,11/29/2024,17:15,17:29,0.07,$0.02,
Electric usage,11/29/2024,17:30,17:44,0.05,$0.02,
Electric usage,11/29/2024,17:45,17:59,0.05,$0.02,
Electric usage,11/29/2024,18:00,18:14,0.08,$0.04,
Electric usage,11/29/2024,18:15,18:29,0.06,$0.04,
Electric usage,11/29/2024,18:30,18:44,0.15,$0.04,
Electric usage,11/29/2024,18:45,18:59,0.16,$0.04,
Electric usage,11/29/2024,19:00,19:14,0.06,$0.03,
Electric usage,11/29/2024,19:15,19:29,0.08,$0.03,
Electric usage,11/29/2024,19:30,19:44,0.13,$0.03,
Electric usage,11/29/2024,19:45,19:59,0.06,$0.03,
Electric usage,11/29/2024,20:00,20:14,0.05,$0.02,
Electric usage,11/29/2024,20:15,20:29,0.07,$0.02,
Electric usage,11/29/2024,20:30,20:44,0.05,$0.02,
Electric usage,11/29/2024,20:45,20:59,0.06,$0.02,
Electric usage,11/29/2024,21:00,21:14,0.06,$0.02,
Electric usage,11/29/2024,21:15,21:29,0.04,$0.02,
Electric usage,11/29/2024,21:30,21:44,0.05,$0.02,
Electric usage,11/29/2024,21:45,21:59,0.1,$0.02,
Electric usage,11/29/2024,22:00,22:14,0.05,$0.02,
Electric usage,11/29/2024,22:15,22:29,0.05,$0.02,
Electric usage,11/29/2024,22:30,22:44,0.04,$0.02,
Electric usage,11/29/2024,22:45,22:59,0.04,$0.02,
Electric usage,11/29/2024,23:00,23:14,0.05,$0.01,
Electric usage,11/29/2024,23:15,23:29,0.03,$0.01,
Electric usage,11/29/2024,23:30,23:44,0.03,$0.01,
Electric usage,11/29/2024,23:45,23:59,0.05,$0.01,
Electric usage,11/30/2024,0:00,0:14,0.05,$0.02,
Electric usage,11/30/2024,0:15,0:29,0.04,$0.02,
Electric usage,11/30/2024,0:30,0:44,0.04,$0.02,
Electric usage,11/30/2024,0:45,0:59,0.13,$0.02,
Electric usage,11/30/2024,1:00,1:14,0.06,$0.02,
Electric usage,11/30/2024,1:15,1:29,0.05,$0.02,
Electric usage,11/30/2024,1:30,1:44,0.06,$0.02,
Electric usage,11/30/2024,1:45,1:59,0.04,$0.02,
Electric usage,11/30/2024,2:00,2:14,0.04,$0.02,
Electric usage,11/30/2024,2:15,2:29,0.04,$0.02,
Electric usage,11/30/2024,2:30,2:44,0.05,$0.02,
Electric usage,11/30/2024,2:45,2:59,0.04,$0.02,
Electric usage,11/30/2024,3:00,3:14,0.04,$0.01,
Electric usage,11/30/2024,3:15,3:29,0.04,$0.01,
Electric usage,11/30/2024,3:30,3:44,0.05,$0.01,
Electric usage,11/30/2024,3:45,3:59,0.04,$0.01,
Electric usage,11/30/2024,4:00,4:14,0.04,$0.02,
Electric usage,11/30/2024,4:15,4:29,0.05,$0.02,
Electric usage,11/30/2024,4:30,4:44,0.04,$0.02,
Electric usage,11/30/2024,4:45,4:59,0.04,$0.02,
Electric usage,11/30/2024,5:00,5:14,0.04,$0.02,
Electric usage,11/30/2024,5:15,5:29,0.04,$0.02,
Electric usage,11/30/2024,5:30,5:44,0.04,$0.02,
Electric usage,11/30/2024,5:45,5:59,0.05,$0.02,
Electric usage,11/30/2024,6:00,6:14,0.05,$0.02,
Electric usage,11/30/2024,6:15,6:29,0.03,$0.02,
Electric usage,11/30/2024,6:30,6:44,0.04,$0.02,
Electric usage,11/30/2024,6:45,6:59,0.05,$0.02,
Electric usage,11/30/2024,7:00,7:14,0.06,$0.02,
Electric usage,11/30/2024,7:15,7:29,0.08,$0.02,
Electric usage,11/30/2024,7:30,7:44,0.04,$0.02,
Electric usage,11/30/2024,7:45,7:59,0.04,$0.02,
Electric usage,11/30/2024,8:00,8:14,0.05,$0.03,
Electric usage,11/30/2024,8:15,8:29,0.02,$0.03,
Electric usage,11/30/2024,8:30,8:44,0.1,$0.03,
Electric usage,11/30/2024,8:45,8:59,0.16,$0.03,
Electric usage,11/30/2024,9:00,9:14,0.04,$0.02,
Electric usage,11/30/2024,9:15,9:29,0.08,$0.02,
Electric usage,11/30/2024,9:30,9:44,0.04,$0.02,
Electric usage,11/30/2024,9:45,9:59,0.04,$0.02,
Electric usage,11/30/2024,10:00,10:14,0.04,$0.02,
Electric usage,11/30/2024,10:15,10:29,0.03,$0.02,
Electric usage,11/30/2024,10:30,10:44,0.07,$0.02,
Electric usage,11/30/2024,10:45,10:59,0.1,$0.02,
Electric usage,11/30/2024,11:00,11:14,0.05,$0.01,
Electric usage,11/30/2024,11:15,11:29,0.03,$0.01,
Electric usage,11/30/2024,11:30,11:44,0.04,$0.01,
Electric usage,11/30/2024,11:45,11:59,0.03,$0.01,
Electric usage,11/30/2024,12:00,12:14,0.02,$0.09,
Electric usage,11/30/2024,12:15,12:29,0.1,$0.09,
Electric usage,11/30/2024,12:30,12:44,0.83,$0.09,
Electric usage,11/30/2024,12:45,12:59,0.06,$0.09,
Electric usage,11/30/2024,13:00,13:14,0.11,$0.02,
Electric usage,11/30/2024,13:15,13:29,0.03,$0.02,
Electric usage,11/30/2024,13:30,13:44,0.03,$0.02,
Electric usage,11/30/2024,13:45,13:59,0.08,$0.02,
Electric usage,11/30/2024,14:00,14:14,0.12,$0.03,
Electric usage,11/30/2024,14:15,14:29,0.08,$0.03,
Electric usage,11/30/2024,14:30,14:44,0.09,$0.03,
Electric usage,11/30/2024,14:45,14:59,0.08,$0.03,
Electric usage,11/30/2024,15:00,15:14,0.06,$0.02,
Electric usage,11/30/2024,15:15,15:29,0.07,$0.02,
Electric usage,11/30/2024,15:30,15:44,0.07,$0.02,
Electric usage,11/30/2024,15:45,15:59,0.07,$0.02,
Electric usage,11/30/2024,16:00,16:14,0.06,$0.03,
Electric usage,11/30/2024,16:15,16:29,0.12,$0.03,
Electric usage,11/30/2024,16:30,16:44,0.08,$0.03,
Electric usage,11/30/2024,16:45,16:59,0.06,$0.03,
Electric usage,11/30/2024,17:00,17:14,0.04,$0.02,
Electric usage,11/30/2024,17:15,17:29,0.06,$0.02,
Electric usage,11/30/2024,17:30,17:44,0.04,$0.02,
Electric usage,11/30/2024,17:45,17:59,0.09,$0.02,
Electric usage,11/30/2024,18:00,18:14,0.15,$0.04,
Electric usage,11/30/2024,18:15,18:29,0.08,$0.04,
Electric usage,11/30/2024,18:30,18:44,0.09,$0.04,
Electric usage,11/30/2024,18:45,18:59,0.04,$0.04,
Electric usage,11/30/2024,19:00,19:14,0.07,$0.03,
Electric usage,11/30/2024,19:15,19:29,0.05,$0.03,
Electric usage,11/30/2024,19:30,19:44,0.07,$0.03,
Electric usage,11/30/2024,19:45,19:59,0.12,$0.03,
Electric usage,11/30/2024,20:00,20:14,0.05,$0.03,
Electric usage,11/30/2024,20:15,20:29,0.07,$0.03,
Electric usage,11/30/2024,20:30,20:44,0.06,$0.03,
Electric usage,11/30/2024,20:45,20:59,0.08,$0.03,
Electric usage,11/30/2024,21:00,21:14,0.05,$0.03,
Electric usage,11/30/2024,21:15,21:29,0.09,$0.03,
Electric usage,11/30/2024,21:30,21:44,0.12,$0.03,
Electric usage,11/30/2024,21:45,21:59,0.04,$0.03,
Electric usage,11/30/2024,22:00,22:14,0.07,$0.02,
Electric usage,11/30/2024,22:15,22:29,0.02,$0.02,
Electric usage,11/30/2024,22:30,22:44,0.04,$0.02,
Electric usage,11/30/2024,22:45,22:59,0.04,$0.02,
Electric usage,11/30/2024,23:00,23:14,0.03,$0.01,
Electric usage,11/30/2024,23:15,23:29,0.05,$0.01,
Electric usage,11/30/2024,23:30,23:44,0.02,$0.01,
Electric usage,11/30/2024,23:45,23:59,0.05,$0.01,
Electric usage,12/1/2024,0:00,0:14,0.03,$0.01,
Electric usage,12/1/2024,0:15,0:29,0.04,$0.01,
Electric usage,12/1/2024,0:30,0:44,0.04,$0.01,
Electric usage,12/1/2024,0:45,0:59,0.03,$0.01,
Electric usage,12/1/2024,1:00,1:14,0.05,$0.02,
Electric usage,12/1/2024,1:15,1:29,0.03,$0.02,
Electric usage,12/1/2024,1:30,1:44,0.04,$0.02,
Electric usage,12/1/2024,1:45,1:59,0.05,$0.02,
Electric usage,12/1/2024,2:00,2:14,0.09,$0.02,
Electric usage,12/1/2024,2:15,2:29,0.07,$0.02,
Electric usage,12/1/2024,2:30,2:44,0.05,$0.02,
Electric usage,12/1/2024,2:45,2:59,0.06,$0.02,
Electric usage,12/1/2024,3:00,3:14,0.05,$0.01,
Electric usage,12/1/2024,3:15,3:29,0.02,$0.01,
Electric usage,12/1/2024,3:30,3:44,0.05,$0.01,
Electric usage,12/1/2024,3:45,3:59,0.05,$0.01,
Electric usage,12/1/2024,4:00,4:14,0.02,$0.02,
Electric usage,12/1/2024,4:15,4:29,0.04,$0.02,
Electric usage,12/1/2024,4:30,4:44,0.09,$0.02,
Electric usage,12/1/2024,4:45,4:59,0.03,$0.02,
Electric usage,12/1/2024,5:00,5:14,0.04,$0.01,
Electric usage,12/1/2024,5:15,5:29,0.02,$0.01,
Electric usage,12/1/2024,5:30,5:44,0.05,$0.01,
Electric usage,12/1/2024,5:45,5:59,0.05,$0.01,
Electric usage,12/1/2024,6:00,6:14,0.02,$0.01,
Electric usage,12/1/2024,6:15,6:29,0.04,$0.01,
Electric usage,12/1/2024,6:30,6:44,0.05,$0.01,
Electric usage,12/1/2024,6:45,6:59,0.03,$0.01,
Electric usage,12/1/2024,7:00,7:14,0.04,$0.01,
Electric usage,12/1/2024,7:15,7:29,0.04,$0.01,
Electric usage,12/1/2024,7:30,7:44,0.03,$0.01,
Electric usage,12/1/2024,7:45,7:59,0.05,$0.01,
Electric usage,12/1/2024,8:00,8:14,0.08,$0.02,
Electric usage,12/1/2024,8:15,8:29,0.04,$0.02,
Electric usage,12/1/2024,8:30,8:44,0.03,$0.02,
Electric usage,12/1/2024,8:45,8:59,0.05,$0.02,
Electric usage,12/1/2024,9:00,9:14,0.09,$0.03,
Electric usage,12/1/2024,9:15,9:29,0.05,$0.03,
Electric usage,12/1/2024,9:30,9:44,0.08,$0.03,
Electric usage,12/1/2024,9:45,9:59,0.13,$0.03,
Electric usage,12/1/2024,10:00,10:14,0.02,$0.01,
Electric usage,12/1/2024,10:15,10:29,0.04,$0.01,
Electric usage,12/1/2024,10:30,10:44,0.03,$0.01,
Electric usage,12/1/2024,10:45,10:59,0.04,$0.01,
Electric usage,12/1/2024,11:00,11:14,0.03,$0.05,
Electric usage,12/1/2024,11:15,11:29,0.05,$0.05,
Electric usage,12/1/2024,11:30,11:44,0.1,$0.05,
Electric usage,12/1/2024,11:45,11:59,0.4,$0.05,
Electric usage,12/1/2024,12:00,12:14,0.33,$0.06,
Electric usage,12/1/2024,12:15,12:29,0.05,$0.06,
Electric usage,12/1/2024,12:30,12:44,0.04,$0.06,
Electric usage,12/1/2024,12:45,12:59,0.29,$0.06,
Electric usage,12/1/2024,13:00,13:14,0.24,$0.03,
Electric usage,12/1/2024,13:15,13:29,0.02,$0.03,
Electric usage,12/1/2024,13:30,13:44,0.03,$0.03,
Electric usage,12/1/2024,13:45,13:59,0.03,$0.03,
Electric usage,12/1/2024,14:00,14:14,0.02,$0.01,
Electric usage,12/1/2024,14:15,14:29,0.06,$0.01,
Electric usage,12/1/2024,14:30,14:44,0.03,$0.01,
Electric usage,12/1/2024,14:45,14:59,0.04,$0.01,
Electric usage,12/1/2024,15:00,15:14,0.05,$0.03,
Electric usage,12/1/2024,15:15,15:29,0.07,$0.03,
Electric usage,12/1/2024,15:30,15:44,0.09,$0.03,
Electric usage,12/1/2024,15:45,15:59,0.1,$0.03,
Electric usage,12/1/2024,16:00,16:14,0.2,$0.06,
Electric usage,12/1/2024,16:15,16:29,0.17,$0.06,
Electric usage,12/1/2024,16:30,16:44,0.1,$0.06,
Electric usage,12/1/2024,16:45,16:59,0.11,$0.06,
Electric usage,12/1/2024,17:00,17:14,0.11,$0.05,
Electric usage,12/1/2024,17:15,17:29,0.11,$0.05,
Electric usage,12/1/2024,17:30,17:44,0.1,$0.05,
Electric usage,12/1/2024,17:45,17:59,0.14,$0.05,
Electric usage,12/1/2024,18:00,18:14,0.11,$0.04,
Electric usage,12/1/2024,18:15,18:29,0.13,$0.04,
Electric usage,12/1/2024,18:30,18:44,0.09,$0.04,
Electric usage,12/1/2024,18:45,18:59,0.09,$0.04,
Electric usage,12/1/2024,19:00,19:14,0.07,$0.03,
Electric usage,12/1/2024,19:15,19:29,0.06,$0.03,
Electric usage,12/1/2024,19:30,19:44,0.14,$0.03,
Electric usage,12/1/2024,19:45,19:59,0.08,$0.03,
Electric usage,12/1/2024,20:00,20:14,0.08,$0.03,
Electric usage,12/1/2024,20:15,20:29,0.07,$0.03,
Electric usage,12/1/2024,20:30,20:44,0.07,$0.03,
Electric usage,12/1/2024,20:45,20:59,0.08,$0.03,
Electric usage,12/1/2024,21:00,21:14,0.09,$0.03,
Electric usage,12/1/2024,21:15,21:29,0.08,$0.03,
Electric usage,12/1/2024,21:30,21:44,0.14,$0.03,
Electric usage,12/1/2024,21:45,21:59,0.06,$0.03,
Electric usage,12/1/2024,22:00,22:14,0.07,$0.02,
Electric usage,12/1/2024,22:15,22:29,0.06,$0.02,
Electric usage,12/1/2024,22:30,22:44,0.07,$0.02,
Electric usage,12/1/2024,22:45,22:59,0.07,$0.02,
Electric usage,12/1/2024,23:00,23:14,0.05,$0.02,
Electric usage,12/1/2024,23:15,23:29,0.05,$0.02,
Electric usage,12/1/2024,23:30,23:44,0.07,$0.02,
Electric usage,12/1/2024,23:45,23:59,0.06,$0.02,
Electric usage,12/2/2024,0:00,0:14,0.07,$0.02,
Electric usage,12/2/2024,0:15,0:29,0.05,$0.02,
Electric usage,12/2/2024,0:30,0:44,0.08,$0.02,
Electric usage,12/2/2024,0:45,0:59,0.06,$0.02,
Electric usage,12/2/2024,1:00,1:14,0.07,$0.02,
Electric usage,12/2/2024,1:15,1:29,0.05,$0.02,
Electric usage,12/2/2024,1:30,1:44,0.07,$0.02,
Electric usage,12/2/2024,1:45,1:59,0.06,$0.02,
Electric usage,12/2/2024,2:00,2:14,0.07,$0.02,
Electric usage,12/2/2024,2:15,2:29,0.05,$0.02,
Electric usage,12/2/2024,2:30,2:44,0.07,$0.02,
Electric usage,12/2/2024,2:45,2:59,0.07,$0.02,
Electric usage,12/2/2024,3:00,3:14,0.06,$0.02,
Electric usage,12/2/2024,3:15,3:29,0.07,$0.02,
Electric usage,12/2/2024,3:30,3:44,0.05,$0.02,
Electric usage,12/2/2024,3:45,3:59,0.08,$0.02,
Electric usage,12/2/2024,4:00,4:14,0.11,$0.03,
Electric usage,12/2/2024,4:15,4:29,0.06,$0.03,
Electric usage,12/2/2024,4:30,4:44,0.08,$0.03,
Electric usage,12/2/2024,4:45,4:59,0.06,$0.03,
Electric usage,12/2/2024,5:00,5:14,0.07,$0.02,
Electric usage,12/2/2024,5:15,5:29,0.06,$0.02,
Electric usage,12/2/2024,5:30,5:44,0.07,$0.02,
Electric usage,12/2/2024,5:45,5:59,0.08,$0.02,
Electric usage,12/2/2024,6:00,6:14,0.06,$0.03,
Electric usage,12/2/2024,6:15,6:29,0.07,$0.03,
Electric usage,12/2/2024,6:30,6:44,0.11,$0.03,
Electric usage,12/2/2024,6:45,6:59,0.1,$0.03,
Electric usage,12/2/2024,7:00,7:14,0.09,$0.03,
Electric usage,12/2/2024,7:15,7:29,0.07,$0.03,
Electric usage,12/2/2024,7:30,7:44,0.15,$0.03,
Electric usage,12/2/2024,7:45,7:59,0.05,$0.03,
Electric usage,12/2/2024,8:00,8:14,0.08,$0.03,
Electric usage,12/2/2024,8:15,8:29,0.11,$0.03,
Electric usage,12/2/2024,8:30,8:44,0.05,$0.03,
Electric usage,12/2/2024,8:45,8:59,0.06,$0.03,
Electric usage,12/2/2024,9:00,9:14,0.06,$0.02,
Electric usage,12/2/2024,9:15,9:29,0.06,$0.02,
Electric usage,12/2/2024,9:30,9:44,0.05,$0.02,
Electric usage,12/2/2024,9:45,9:59,0.06,$0.02,
Electric usage,12/2/2024,10:00,10:14,0.08,$0.02,
Electric usage,12/2/2024,10:15,10:29,0.07,$0.02,
Electric usage,12/2/2024,10:30,10:44,0.06,$0.02,
Electric usage,12/2/2024,10:45,10:59,0.07,$0.02,
Electric usage,12/2/2024,11:00,11:14,0.07,$0.02,
Electric usage,12/2/2024,11:15,11:29,0.05,$0.02,
Electric usage,12/2/2024,11:30,11:44,0.05,$0.02,
Electric usage,12/2/2024,11:45,11:59,0.06,$0.02,
Electric usage,12/2/2024,12:00,12:14,0.06,$0.03,
Electric usage,12/2/2024,12:15,12:29,0.07,$0.03,
Electric usage,12/2/2024,12:30,12:44,0.07,$0.03,
Electric usage,12/2/2024,12:45,12:59,0.08,$0.03,
Electric usage,12/2/2024,13:00,13:14,0.07,$0.02,
Electric usage,12/2/2024,13:15,13:29,0.06,$0.02,
Electric usage,12/2/2024,13:30,13:44,0.06,$0.02,
Electric usage,12/2/2024,13:45,13:59,0.06,$0.02,
Electric usage,12/2/2024,14:00,14:14,0.06,$0.02,
Electric usage,12/2/2024,14:15,14:29,0.05,$0.02,
Electric usage,12/2/2024,14:30,14:44,0.05,$0.02,
Electric usage,12/2/2024,14:45,14:59,0.06,$0.02,
Electric usage,12/2/2024,15:00,15:14,0.06,$0.02,
Electric usage,12/2/2024,15:15,15:29,0.05,$0.02,
Electric usage,12/2/2024,15:30,15:44,0.05,$0.02,
Electric usage,12/2/2024,15:45,15:59,0.06,$0.02,
Electric usage,12/2/2024,16:00,16:14,0.06,$0.02,
Electric usage,12/2/2024,16:15,16:29,0.05,$0.02,
Electric usage,12/2/2024,16:30,16:44,0.06,$0.02,
Electric usage,12/2/2024,16:45,16:59,0.06,$0.02,
Electric usage,12/2/2024,17:00,17:14,0.07,$0.02,
Electric usage,12/2/2024,17:15,17:29,0.06,$0.02,
Electric usage,12/2/2024,17:30,17:44,0.05,$0.02,
Electric usage,12/2/2024,17:45,17:59,0.04,$0.02,
Electric usage,12/2/2024,18:00,18:14,0.04,$0.03,
Electric usage,12/2/2024,18:15,18:29,0.15,$0.03,
Electric usage,12/2/2024,18:30,18:44,0.1,$0.03,
Electric usage,12/2/2024,18:45,18:59,0.05,$0.03,
Electric usage,12/2/2024,19:00,19:14,0.06,$0.03,
Electric usage,12/2/2024,19:15,19:29,0.07,$0.03,
Electric usage,12/2/2024,19:30,19:44,0.12,$0.03,
Electric usage,12/2/2024,19:45,19:59,0.04,$0.03,
Electric usage,12/2/2024,20:00,20:14,0.06,$0.02,
Electric usage,12/2/2024,20:15,20:29,0.06,$0.02,
Electric usage,12/2/2024,20:30,20:44,0.04,$0.02,
Electric usage,12/2/2024,20:45,20:59,0.06,$0.02,
Electric usage,12/2/2024,21:00,21:14,0.05,$0.02,
Electric usage,12/2/2024,21:15,21:29,0.04,$0.02,
Electric usage,12/2/2024,21:30,21:44,0.04,$0.02,
Electric usage,12/2/2024,21:45,21:59,0.05,$0.02,
Electric usage,12/2/2024,22:00,22:14,0.08,$0.02,
Electric usage,12/2/2024,22:15,22:29,0.04,$0.02,
Electric usage,12/2/2024,22:30,22:44,0.05,$0.02,
Electric usage,12/2/2024,22:45,22:59,0.02,$0.02,
Electric usage,12/2/2024,23:00,23:14,0.05,$0.01,
Electric usage,12/2/2024,23:15,23:29,0.03,$0.01,
Electric usage,12/2/2024,23:30,23:44,0.03,$0.01,
Electric usage,12/2/2024,23:45,23:59,0.04,$0.01,
Electric usage,12/3/2024,0:00,0:14,0.03,$0.01,
Electric usage,12/3/2024,0:15,0:29,0.05,$0.01,
Electric usage,12/3/2024,0:30,0:44,0.02,$0.01,
Electric usage,12/3/2024,0:45,0:59,0.04,$0.01,
Electric usage,12/3/2024,1:00,1:14,0.04,$0.01,
Electric usage,12/3/2024,1:15,1:29,0.04,$0.01,
Electric usage,12/3/2024,1:30,1:44,0.04,$0.01,
